Test Version, drone_x, drone_y, drone_z, us_0, us_1, us_2, us_3, us_4, us_5, raw_accel_x, raw_accel_y, raw_accel_z, filt_accel_x, filt_accel_y, filt_accel_z, raw_vel_x, raw_vel_y, raw_vel_z, filt_vel_x, filt_vel_y, filt_vel_z, raw_pos_x, raw_pos_y, raw_pos_z, filt_pos_x, filt_pos_y, filt_pos_z, heading, compass_x, compass_y, compass_z, millis, recording_enabled,temp
0,0,0,0,2126,134,283,55,132,284,858.024841,-61.287491,-306.437531,171.604965,-12.257498,-61.287506,276.284027,82.738083,5310.812988,55.256821,16.547588,1062.163452,5335.379395,2323.545654,116022.5,1067.075439,464.708405,23204.5625,63.698673,1.025,3.75,-0.35,71085.0000000.000000,,14
0,0,0,0,1998,133,285,113,136,420,-980.599792,-61.28751,490.300018,-196.119965,-12.257502,98.060005,170.746964,88.928131,5403.358398,34.149418,17.785597,1080.672485,5412.051758,2356.676025,118051.8047,1082.40979,471.334473,23610.42773,64.678757,0.95,3.725,-0.325,71777.0000000.000000,,14
0,0,0,0,2095,134,285,313,132,235,1041.887329,183.862518,-245.150024,208.377472,36.772503,-49.030006,259.736389,100.450188,5419.785156,51.947308,20.090008,1083.95752,5503.452148,2394.511719,120220.3359,1100.689941,478.90155,24044.13281,64.054688,1,3.75,-0.25,72454.0000000.000000,,14
0,0,0,0,2013,134,296,110,131,296,980.599854,306.437531,-245.150024,196.119965,61.287506,-49.030006,380.35022,137.222672,5426.466797,76.070068,27.444511,1085.293335,5625.868164,2440.257812,122337.4766,1125.172974,488.050751,24467.56445,64.949867,0.95,3.8,-0.3,73145.0000000.000000,,14
0,0,0,0,2160,300,207,2113,131,198,-980.599854,-306.437531,490.300018,-196.119965,-61.287506,98.060005,416.448608,150.889786,5471.943848,83.289742,30.177933,1094.38855,5828.599609,2513.16748,124965.9688,1165.718994,502.632751,24993.26758,64.318291,0.975,3.725,-0.35,73954.0000000.000000,,14
0,0,0,0,2001,198,337,2111,198,299,980.599854,429.012543,-122.575005,196.119965,85.802505,-24.515001,514.937683,187.600998,5512.270996,102.987526,37.520164,1102.453857,6123.819824,2620.23877,128200.6953,1224.763184,524.046875,25640.21289,64.054688,1,3.75,-0.35,74782.0000000.000000,,14
0,0,0,0,2027,216,299,2111,130,344,-1041.887329,-551.587524,429.012512,-208.377472,-110.317505,85.802505,540.126953,207.151718,5560.625977,108.025352,41.43029,1112.124756,6351.51123,2704.439697,130695.6094,1270.301758,540.887268,26139.19727,62.681007,1.075,3.675,-0.3,75579.0000000.000000,,14
0,0,0,0,2148,136,347,2133,206,299,-1164.46228,-612.875,429.012512,-232.892456,-122.574997,85.802505,546.684692,209.603195,5615.601074,109.336922,41.920593,1123.119629,6617.935547,2808.101562,133331.0156,1323.586792,561.619751,26666.28125,63.244068,1.05,3.725,-0.35,76422.0000000.000000,,14
0,0,0,0,1998,232,207,2112,128,348,1225.749756,796.737427,-122.575005,245.149948,159.347488,-24.515001,605.091675,247.662766,5664.694336,121.018326,49.532505,1132.937256,6897.547363,2919.208984,136049.7344,1379.508667,583.841309,27210.02148,64.586082,0.95,3.7,-0.325,77234.0000000.000000,,14
0,0,0,0,2002,248,335,2110,130,347,-1164.46228,-735.449951,429.012512,-232.892456,-147.089996,85.802505,389.114624,104.801605,5793.337402,77.822899,20.960276,1158.665771,7180.271484,3008.432129,139672.3594,1436.053223,601.685913,27934.54688,64.318291,0.975,3.725,-0.35,78039.0000000.000000,,14
0,0,0,0,2001,138,331,2112,281,223,-1225.749756,-674.162476,429.012512,-245.149948,-134.832489,85.802505,330.217285,67.845253,5873.134766,66.043449,13.569001,1174.624878,7370.864258,3057.764893,142599.3438,1474.171631,611.55249,28519.95508,65.129753,0.925,3.75,-0.35,78854.0000000.000000,,14
0,0,0,0,2014,231,348,2114,198,215,1103.174805,674.162476,0.000006,220.634964,134.832489,0.000001,412.587677,113.688301,5916.525879,82.517509,22.737612,1183.303589,7554.599121,3104.062256,145415.4219,1510.918579,620.812012,29083.18164,64.678757,0.95,3.725,-0.375,79639.0000000.000000,,14
0,0,0,0,2028,136,198,2110,198,232,-1041.887329,-735.449951,306.4375,-208.377472,-147.089996,61.287498,394.262665,103.637146,5981.919434,78.852524,20.727386,1196.382446,7761.245117,3163.702148,148348.2656,1552.247681,632.73999,29669.75391,65.040382,0.925,3.725,-0.225,80421.0000000.000000,,14
0,0,0,0,2265,299,317,2110,465,282,-919.312378,-735.449951,429.012512,-183.862473,-147.089996,85.802505,341.861877,58.161804,6060.428711,68.372375,11.632322,1212.084106,7956.780762,3212.393066,151363.1094,1591.355103,642.478149,30272.73242,65.040382,0.925,3.725,-0.25,81241.0000000.000000,,14
0,0,0,0,2003,300,255,2113,136,347,-980.599854,-674.162476,551.587524,-196.119965,-134.832489,110.317505,453.650299,150.4608,6089.233398,90.730057,30.092117,1217.845093,8188.623047,3287.237061,154495.6406,1637.723633,657.446716,30899.24219,65.129753,0.925,3.75,-0.3,82060.0000000.000000,,14
0,0,0,0,2131,299,347,2114,232,299,-1041.887329,-674.162476,551.587524,-208.377472,-134.832489,110.317505,385.06958,97.569679,6186.681152,77.013908,19.513899,1237.334717,8440.595703,3370.623291,157863.4688,1688.11853,674.123962,31572.80469,65.490372,0.9,3.75,-0.475,82884.0000000.000000,,14
0,0,0,0,2080,206,299,2110,196,207,1041.887329,674.162476,-306.437531,208.377472,134.832489,-61.287506,410.442566,114.36245,6247.049805,82.088509,22.872448,1249.408691,8669.676758,3432.080566,161426.2031,1733.934692,686.415405,32285.35547,64.223488,0.975,3.7,-0.4,83705.0000000.000000,,14
0,0,0,0,2001,124,347,2133,206,332,1041.887329,612.875,-245.150024,208.377472,122.574997,-49.030006,414.242401,115.526894,6327.397949,82.848465,23.105341,1265.477783,8895.507812,3487.431641,165194.875,1779.100952,697.485657,33039.08984,64.860619,0.95,3.775,-0.45,84571.0000000.000000,,14
0,0,0,0,1999,249,205,2113,135,348,1041.887329,490.300018,-429.012634,208.377472,98.060005,-85.802528,448.502167,129.194016,6372.627441,89.700417,25.838766,1274.52417,9098.661133,3541.646973,168356.4844,1819.732056,708.328735,33671.41016,65.576508,0.9,3.775,-0.35,85445.0000000.000000,,14
0,0,0,0,2064,215,300,2114,137,336,980.599854,367.725006,-429.012665,196.119965,73.544998,-85.802536,369.93161,93.218254,6473.629883,73.986305,18.643618,1294.724731,9281.833984,3589.86377,171341.3125,1856.366821,717.972046,34268.38281,65.129753,0.925,3.75,-0.4,86244.0000000.000000,,14
0,0,0,0,2065,136,348,2123,142,300,1041.887329,306.4375,-551.587646,208.377472,61.287498,-110.317528,259.307648,60.000423,6606.071289,51.861526,12.00005,1321.213501,9447.948242,3630.390869,174660.375,1889.589844,726.077515,34932.19531,65.403145,0.9,3.725,-0.35,87073.0000000.000000,,14
0,0,0,0,2002,213,206,2110,141,347,1103.174805,429.012512,-429.012695,220.634964,85.802505,-85.802536,226.396255,51.910469,6700.944336,45.279251,10.382061,1340.188477,9577.683594,3660.466309,178377.1719,1915.537109,732.09259,35675.5625,63.862095,1,3.7,-0.4,87891.0000000.000000,,13
0,0,0,0,1998,74,241,2113,140,348,-1041.887329,-367.725006,612.875244,-208.377472,-73.544998,122.57505,100.940773,3.43206,6837.492676,20.188154,0.686378,1367.498535,9652.912109,3669.845215,182136.5625,1930.582275,733.968445,36427.4375,64.949867,0.925,3.7,-0.375,88724.0000000.000000,,13
0,0,0,0,2066,206,299,2112,142,0,1348.324707,490.300018,-612.875183,269.664948,98.060005,-122.575035,-88.253677,-50.010635,7079.024902,-17.650742,-10.002161,1415.80542,9668.818359,3647.722656,189922.375,1933.764404,729.544006,37984.60938,64.504341,0.975,3.775,-0.425,90525.0000000.000000,,14
0,0,0,0,2060,133,196,2110,140,343,1532.187134,551.587524,-490.300201,306.437439,110.317505,-98.060043,-33.340096,-30.39864,7112.304199,-6.668025,-6.079762,1422.461914,9632.224609,3626.621094,193056.6406,1926.446411,725.323608,38611.46875,64.770256,0.95,3.75,-0.325,91324.0000000.000000,,14
0,0,0,0,2029,132,348,2272,142,347,1287.037231,612.875,-490.300201,257.40744,122.574997,-98.060043,-134.464462,-70.174232,7237.146973,-26.892897,-14.034883,1447.430664,9565.262695,3590.466064,197170.25,1913.053711,718.092834,39434.19531,63.795223,1.025,3.775,-0.175,92142.0000000.000000,,14
0,0,0,0,1998,198,299,2113,0,333,-1470.899658,-612.875,735.450195,-294.179932,-122.574997,147.090042,-65.638611,-40.81752,7331.713867,-13.127728,-8.163541,1466.344238,9462.010742,3533.028564,204320.0938,1892.403687,706.605347,40864.16797,65.040382,0.925,3.725,-0.175,93920.0000000.000000,,14
0,0,0,0,2002,197,299,2131,138,347,-1409.612183,-490.300018,735.450317,-281.922424,-98.060005,147.090057,-151.56366,-69.254929,7430.080566,-30.31274,-13.851018,1486.017944,9419.68457,3509.600342,208175.2813,1883.938354,701.919983,41635.20313,63.600925,1.025,3.725,-0.4,94734.0000000.000000,,14
0,0,0,0,2000,214,333,2113,140,348,1470.899658,490.300018,-490.300446,294.179932,98.060005,-98.060089,-206.415955,-87.518608,7524.523926,-41.283207,-17.503756,1504.90686,9330.199219,3469.564941,212366.6094,1866.041138,693.912903,42473.46094,64.770256,0.95,3.75,-0.45,95586.0000000.000000,,14
0,0,0,0,2077,134,349,2113,143,347,-1348.324707,-551.587524,612.875488,-269.664948,-110.317505,122.575096,-199.2453,-81.022133,7583.175293,-39.849075,-16.204462,1516.637329,9222.621094,3425.786621,215953.125,1844.525513,685.157166,43190.76953,64.860619,0.95,3.775,-0.275,96407.0000000.000000,,14
0,0,0,0,3063,265,190,2109,142,348,1287.037231,612.875,-367.725494,257.40744,122.574997,-73.545097,-195.384186,-73.974083,7642.929199,-39.076855,-14.79485,1528.588379,9141.578125,3394.290527,219655.7031,1828.317139,678.85791,43931.29297,64.411888,0.975,3.75,-0.375,97294.0000000.000000,,14
0,0,0,0,2001,214,348,2110,198,299,-1348.324707,-612.875,674.162964,-269.664948,-122.574997,134.832596,-138.693253,-46.272144,7678.966309,-27.738667,-9.254462,1535.795898,9057.416016,3363.564453,223388.3125,1811.484985,672.712463,44677.83594,64.770256,0.95,3.75,-0.25,98103.0000000.000000,,14
0,0,0,0,2045,249,317,2114,197,334,-1409.612183,-735.449951,735.450562,-281.922424,-147.089996,147.090118,-82.308769,-18.079897,7720.763184,-16.461769,-3.616013,1544.155884,9041.363281,3366.477295,227329.6875,1808.275024,673.295105,45466.10156,65.576508,0.9,3.775,-0.275,98909.0000000.000000,,14
0,0,0,0,2348,300,316,2113,173,299,1348.324707,674.162476,-429.013123,269.664948,134.832489,-85.802628,-105.352867,-27.640753,7792.408203,-21.070589,-5.528182,1558.485107,8991.304688,3353.677246,231155.8906,1798.263428,670.735046,46231.34766,64.411888,0.975,3.75,-0.325,99741.0000000.000000,,14
0,0,0,0,1999,231,205,2110,142,347,-1348.324707,-551.587524,612.875732,-269.664948,-110.317505,122.57515,-126.926079,-35.608135,7870.794922,-25.385231,-7.121657,1574.162476,8923.019531,3333.725586,235357.0781,1784.605957,666.744568,47071.58984,64.1492,1,3.775,-0.225,100573.0000000.000000,,14
0,0,0,0,2047,134,343,2110,215,316,1348.324707,612.875,-367.725739,269.664948,122.574997,-73.545151,-240.185333,-80.593163,7981.111816,-48.037098,-16.118664,1596.226196,8823.745117,3302.120361,239685.5313,1764.750854,660.423462,47937.28516,65.490372,0.9,3.75,-0.25,101377.0000000.000000,,14
0,0,0,0,2010,133,347,2113,142,282,1348.324707,674.162476,-429.013336,269.664948,134.832489,-85.802666,-214.5672,-66.558319,8032.163574,-42.91346,-13.311697,1606.437134,8707.466797,3263.378174,243492.5,1741.494629,652.674866,48698.67969,65.391266,0.925,3.825,-0.35,102183.0000000.000000,,14
0,0,0,0,3026,300,240,2113,143,348,-1348.324707,-735.449951,674.16333,-269.664948,-147.089996,134.832672,-191.952087,-51.113865,8088.241699,-38.390434,-10.222807,1617.652832,8590.399414,3227.869141,247777.1875,1718.081543,645.57312,49555.62109,64.770256,0.95,3.75,-0.35,103077.0000000.000000,,14
0,0,0,0,2063,206,299,2110,195,238,-1164.46228,-735.449951,612.875916,-232.892456,-147.089996,122.57518,-266.784119,-98.489105,8188.201172,-53.356834,-19.697853,1637.645142,8490.014648,3201.580811,252139.3906,1698.004272,640.315247,50428.05859,64.586082,0.95,3.7,-0.325,103903.0000000.000000,,14
0,0,0,0,2001,120,348,2110,197,347,-1164.46228,-796.737427,735.450928,-232.892456,-159.347488,147.090179,-219.041183,-69.745262,8231.775391,-43.808231,-13.949086,1646.360474,8390.298828,3172.764404,256170.875,1678.061279,634.55188,51234.36328,64.949867,0.95,3.8,-0.3,104717.0000000.000000,,14
0,0,0,0,2316,282,300,2113,143,347,980.599854,858.024902,-429.013458,196.119965,171.60498,-85.802689,-206.967545,-54.668552,8291.838867,-41.393505,-10.93374,1658.372925,8267.769531,3131.271729,260694.8281,1653.555176,626.253418,52139.15625,64.860619,0.95,3.775,-0.45,105540.0000000.000000,,14
0,0,0,0,1997,215,300,2110,0,299,-1225.749756,-796.737427,735.450928,-245.149948,-159.347488,147.090179,-196.609955,-47.559216,8417.298828,-39.321995,-9.511874,1683.464233,8021.263672,3055.804688,270134.7188,1604.254272,611.160217,54027.13281,64.770256,0.95,3.75,-0.175,107353.0000000.000000,,14
0,0,0,0,2001,231,340,2109,142,349,1164.46228,796.737427,-490.300873,232.892456,159.347488,-98.060173,-202.003265,-46.210892,8488.946289,-40.400654,-9.242209,1697.793335,7924.745117,3038.038086,274627.4063,1584.950684,607.606934,54925.65625,65.040382,0.925,3.725,-0.225,108169.0000000.000000,,14
0,0,0,0,1998,197,346,2110,232,299,-1225.749756,-735.449951,674.163452,-245.149948,-147.089996,134.832687,-309.807983,-115.159317,8609.931641,-61.961586,-23.031898,1721.989868,7778.069824,2987.935303,279173.875,1555.615723,597.586182,55834.95313,64.054688,1,3.75,-0.275,108973.0000000.000000,,14
0,0,0,0,2079,133,348,2113,142,348,-1164.46228,-735.449951,674.163513,-232.892456,-147.089996,134.832703,-182.268723,-35.424278,8617.039062,-36.453743,-7.084891,1723.411865,7655.330078,2950.833008,283668.5,1531.067749,590.165771,56733.89063,64.223488,0.975,3.7,-0.275,109794.0000000.000000,,13
0,0,0,0,3116,282,341,2109,143,348,-1164.46228,-735.449951,858.026062,-232.892456,-147.089996,171.605209,-45.168633,52.155548,8625.496094,-9.033721,10.431077,1725.10376,7606.584473,2966.351318,288663.25,1521.318726,593.26947,57732.83594,64.59565,0.975,3.8,-0.3,110690.0000000.000000,,13
0,0,0,0,2028,206,299,2109,142,341,-1164.46228,-735.449951,919.313599,-232.892456,-147.089996,183.862717,-37.323837,58.345562,8689.113281,-7.464762,11.669084,1737.827271,7596.138672,3004.656006,293399.7813,1519.229492,600.930481,58680.15625,63.862095,1,3.7,-0.325,111561.0000000.000000,,13
0,0,0,0,2007,133,348,2113,142,348,-1164.46228,-674.162476,735.45105,-232.892456,-134.832489,147.09021,-170.011261,-20.89917,8833.508789,-34.002251,-4.179864,1766.706177,7544.901367,3016.277832,298025.7188,1508.982056,603.254883,59605.34375,64.949867,0.925,3.7,-0.325,112392.0000000.000000,,13
0,0,0,0,1997,131,340,2113,143,253,1103.174805,612.875,-429.01358,220.634964,122.574997,-85.802719,-111.236549,16.363628,8878.188477,-22.247313,3.272695,1775.642212,7489.04834,3028.157227,302973.9063,1497.811646,605.630798,60594.98438,65.03801,0.95,3.825,-0.4,113248.0000000.000000,,13
0,0,0,0,1996,213,300,2109,141,343,1164.46228,551.587524,-490.301056,232.892456,110.317505,-98.060211,-111.23658,16.670067,8932.307617,-22.247311,3.333982,1786.465576,7424.40918,3028.371094,307077.625,1484.884033,605.673767,61415.72656,64.411888,0.975,3.75,-0.375,114043.0000000.000000,,13
0,0,0,0,2006,299,299,2132,143,348,980.599854,551.587524,-429.01358,196.119965,110.317505,-85.802719,-97.324287,29.356573,8990.40625,-19.464863,5.871284,1798.08606,7333.875977,3022.855713,311820.4688,1466.777588,604.570801,62364.29297,65.391266,0.925,3.825,-0.375,114886.0000000.000000,,13
0,0,0,0,1998,131,340,2113,331,299,-1103.174805,-551.587524,735.45105,-220.634964,-110.317505,147.09021,-166.211441,-6.496618,9089.447266,-33.24229,-1.299354,1817.894409,7262.682617,3024.66748,316245.3125,1452.538818,604.933105,63249.26953,65.576508,0.9,3.775,-0.3,115702.0000000.000000,,13
0,0,0,0,1996,195,348,2289,282,239,1164.46228,612.875,-551.588501,232.892456,122.574997,-110.317703,-55.771378,50.316898,9097.233398,-11.15428,10.06335,1819.451172,7207.321777,3040.134521,321298.5625,1441.466553,608.026428,64259.92188,65.225319,0.9,3.675,-0.475,116540.0000000.000000,,13
0,0,0,0,2029,131,347,2132,142,347,1225.749756,674.162476,-490.301025,245.149948,134.832489,-98.060204,-136.793427,13.176676,9208.347656,-27.35869,2.635303,1841.674194,7141.546387,3049.325439,326204.2188,1428.311401,609.864624,65241.07422,64.949867,0.95,3.8,-0.3,117403.0000000.000000,,13
0,0,0,0,2001,213,332,2301,282,299,-1164.46228,-612.875,674.163574,-232.892456,-122.574997,134.832718,-150.950851,7.538227,9289.369141,-30.190176,1.507613,1857.878662,7058.608398,3054.278076,331459.4375,1411.723755,610.855042,66292.14063,65.129753,0.925,3.75,-0.325,118217.0000000.000000,,13
0,0,0,0,2012,222,316,2113,232,222,1225.749756,612.875,-245.151123,245.149948,122.574997,-49.030224,-131.706589,18.569977,9337.96875,-26.341322,3.713962,1867.599243,7003.646484,3066.224854,335814.2188,1400.731079,613.244629,67163.07031,64.949867,0.95,3.8,-0.3,119042.0000000.000000,,13
0,0,0,0,2029,133,214,56,141,347,-1041.887329,-612.875,367.726105,-208.377472,-122.574997,73.545219,-138.08046,15.5056,9389.326172,-27.616102,3.101087,1877.87085,6945.994141,3071.283691,339570.4063,1389.200806,614.256409,67914.3125,64.411888,0.975,3.75,-0.3,119756.0000000.000000,,13
0,0,0,0,2054,248,300,2109,141,344,-1041.887329,-612.875,367.726105,-208.377472,-122.574997,73.545219,-122.390869,25.18903,9441.540039,-24.478184,5.037771,1888.314087,6900.79834,3088.12915,343795.5625,1380.161621,617.625244,68759.34375,64.770256,0.95,3.75,-0.325,120559.0000000.000000,,13
0,0,0,0,1998,133,348,2128,140,334,-1041.887329,-612.875,306.438599,-208.377472,-122.574997,61.28772,-270.155029,-57.549088,9539.231445,-54.031013,-11.509852,1907.852539,6802.090332,3086.544434,349194.5938,1360.420532,617.308289,69839.15625,64.054688,1,3.75,-0.35,121379.0000000.000000,,13
0,0,0,0,1997,248,298,2132,140,347,-980.599854,-735.449951,306.438599,-196.119965,-147.089996,61.28772,-244.659393,-39.285423,9589.612305,-48.931896,-7.857116,1917.927734,6681.544434,3063.411865,353651.9688,1336.310913,612.681824,70730.625,65.040382,0.925,3.725,-0.325,122194.0000000.000000,,13
0,0,0,0,2001,265,348,2109,232,299,-1041.887329,-612.875,367.726105,-208.377472,-122.574997,73.545219,-248.520584,-43.207829,9651.575195,-49.704113,-8.641598,1930.319824,6563.046875,3041.47168,358107.875,1312.611572,608.293518,71621.78125,65.403145,0.9,3.725,-0.425,123007.0000000.000000,,13
0,0,0,0,2079,206,333,54,143,156,-1164.46228,-551.587524,245.151093,-232.892456,-110.317505,49.03022,-294.486176,-63.800426,9697.114258,-58.89724,-12.760118,1939.426636,6477.855957,3029.138184,361607.375,1295.57312,605.826843,72321.71094,65.576508,0.9,3.775,-0.4,123709.0000000.000000,,13
0,0,0,0,2002,317,350,2113,142,157,-1103.174805,-490.300018,183.863586,-220.634964,-98.060005,36.772717,-180.062378,-9.254545,9753.745117,-36.012493,-1.850941,1950.752441,6389.422852,3028.128418,366846.5,1277.886475,605.624756,73369.5625,64.411888,0.975,3.75,-0.35,124541.0000000.000000,,13
0,0,0,0,2094,132,348,2109,197,346,-1164.46228,-490.300018,61.288582,-232.892456,-98.060005,12.257716,-66.803108,39.285152,9822.510742,-13.36064,7.856999,1964.505615,6314.36377,3031.609131,371946.0938,1262.874634,606.320984,74389.50781,66.214867,0.85,3.75,-0.375,125385.0000000.000000,,13
0,0,0,0,2133,283,316,2131,143,158,-1287.037231,-429.012512,-61.28643,-257.40744,-85.802505,-12.257286,-88.31501,31.869362,9882.758789,-17.663019,6.373841,1976.554565,6292.494629,3056.832764,376974.1875,1258.500732,611.365601,75395.125,64.586082,0.95,3.7,-0.225,126211.0000000.000000,,13
0,0,0,0,1999,214,347,2112,232,300,-1287.037231,-367.725006,-61.28643,-257.40744,-73.544998,-12.257286,-97.324272,31.808067,9942.271484,-19.46487,6.361584,1988.456177,6267.364746,3078.19458,381726.0625,1253.474609,615.638,76345.50781,64.1492,1,3.775,-0.275,127023.0000000.000000,,13
0,0,0,0,2095,207,333,2112,143,0,-1409.612183,-429.012512,61.288582,-281.922424,-85.802505,12.257716,60.552311,85.679794,10086.60352,12.110444,17.135927,2017.32251,6278.078125,3147.704346,392169.625,1255.617554,629.539978,78434.19531,64.586082,0.95,3.7,-0.35,128830.0000000.000000,,13
0,0,0,0,2030,216,299,2109,142,334,1470.899658,367.725006,183.86142,294.179932,73.544998,36.772285,190.481766,121.410423,10153.16406,38.09634,24.282043,2030.634033,6342.905762,3198.422852,396917.1563,1268.58313,639.683594,79383.71875,64.678757,0.95,3.725,-0.45,129629.0000000.000000,,13
0,0,0,0,2260,300,348,2133,415,215,-1470.899658,-367.725006,0.001074,-294.179932,-73.544998,0.000215,65.455322,90.153801,10215.00488,13.091044,18.030718,2043.001709,6403.891602,3251.523682,402143,1280.780273,650.303589,80428.91406,64.949867,0.925,3.7,-0.275,130458.0000000.000000,,13
0,0,0,0,2099,130,437,2112,145,348,-1470.899658,-367.725006,-61.28643,-294.179932,-73.544998,-12.257286,106.395363,101.859703,10278.98828,21.279053,20.371901,2055.798828,6437.07959,3294.371826,406907.9063,1287.417603,658.873535,81381.90625,64.860619,0.95,3.775,-0.325,131276.0000000.000000,,13
0,0,0,0,1997,265,348,2109,145,347,-1593.474609,-367.725006,-122.573936,-318.694916,-73.544998,-24.514788,263.842957,141.941727,10370.36621,52.768562,28.388306,2074.074219,6551.878418,3362.115234,412248.7188,1310.377563,672.422058,82450.10156,63.698673,1.025,3.75,-0.4,132102.0000000.000000,,13
0,0,0,0,2077,132,346,2109,248,339,1532.187134,306.4375,490.29895,306.437439,61.287498,98.059792,181.962891,128.029495,10406.03418,36.392544,25.605852,2081.208496,6692.990723,3435.898682,417429.0625,1338.600098,687.178955,83486.16406,65.767029,0.875,3.725,-0.325,132926.0000000.000000,,13
0,0,0,0,2311,299,300,2131,144,347,1593.474609,306.4375,429.011444,318.694916,61.287498,85.802292,33.647156,99.22438,10445.25781,6.729401,19.844826,2089.053711,6746.875488,3495.404785,422955.25,1349.376953,699.080139,84591.42188,65.129753,0.925,3.75,-0.25,133767.0000000.000000,,13
0,0,0,0,1996,265,342,2117,143,348,1593.474609,183.862488,429.011444,318.694916,36.772499,85.802292,-130.848465,69.806374,10479.69922,-26.169724,13.961224,2095.942139,6686.921875,3536.229004,428797.25,1337.385986,707.245117,85759.8125,64.860619,0.95,3.775,-0.225,134596.0000000.000000,,13
0,0,0,0,2077,205,282,2289,282,333,-1593.474609,-183.862488,-245.148987,-318.694916,-36.772499,-49.029797,-178.101105,63.800217,10534.85645,-35.620247,12.759989,2106.974121,6620.137695,3572.266357,434265.4063,1324.028687,714.452332,86853.45313,65.21801,0.925,3.775,-0.375,135425.0000000.000000,,13
0,0,0,0,2060,132,347,2133,141,282,-1593.474609,-245.149994,-306.436493,-318.694916,-49.029999,-61.2873,-101.614304,72.503044,10613.60742,-20.322891,14.500555,2122.725586,6584.59082,3611.960205,439762.5938,1316.919434,722.391113,87952.88281,63.959,1,3.725,-0.35,136263.0000000.000000,,13
0,0,0,0,1997,197,207,2112,142,348,-1593.474609,-245.149994,-245.148987,-318.694916,-49.029999,-49.029797,-37.507587,85.067009,10687.70313,-7.50155,17.01334,2137.545166,6557.705566,3649.855957,444749.4375,1311.542236,729.970276,88950.26563,64.586082,0.95,3.7,-0.275,137084.0000000.000000,,14
0,0,0,0,1996,300,347,2112,232,222,1532.187134,245.149994,367.723969,306.437439,49.029999,73.544792,83.719055,104.862869,10778.89551,16.743776,20.972517,2155.78418,6578.873535,3701.006348,450355.5,1315.776001,740.200439,90071.5,64.1492,1,3.775,-0.275,137903.0000000.000000,,13
0,0,0,0,2049,214,316,2109,197,348,-1409.612183,-367.725006,61.288551,-281.922424,-73.544998,12.25771,46.333675,97.692223,10832.58691,9.266703,19.538389,2166.521729,6610.493652,3749.626465,455477.4063,1322.100098,749.924377,91095.89063,65.21801,0.925,3.775,-0.275,138707.0000000.000000,,13
0,0,0,0,2300,282,299,2132,337,333,1409.612183,245.149994,61.286446,281.922424,49.029999,12.257289,142.432449,118.836403,10900.24902,28.486454,23.767221,2180.053955,6656.70752,3808.988037,461423.4688,1331.343262,761.796448,92285.10938,64.860619,0.95,3.775,-0.35,139547.0000000.000000,,13
0,0,0,0,2001,127,0,2112,2133,2133,-1348.324707,-306.4375,61.288544,-269.664948,-61.287498,12.257709,183.06604,138.754837,11086.13379,36.613178,27.750906,2217.22998,6791.120117,3966.974121,475995.5,1358.225586,793.393433,95199.53906,65.576508,0.9,3.775,-0.425,141577.0000000.000000,,14
0,0,0,0,1996,232,580,2113,2132,2022,1287.037231,367.725006,245.148956,257.40744,73.544998,49.029793,233.199219,153.218704,11172.30469,46.639816,30.643679,2234.464111,6943.331055,4065.034668,483110.4375,1388.667603,813.005493,96622.52344,64.949867,0.925,3.7,-0.325,142599.0000000.000000,,13
0,0,0,0,1996,215,2119,2112,2044,2061,-1287.037231,-183.862488,122.57605,-257.40744,-36.772499,24.515209,208.500366,147.396439,11241.37695,41.700047,29.479216,2248.277344,7066.356934,4151.342285,489756.375,1413.273193,830.266968,97951.67969,64.411888,0.975,3.75,-0.275,143726.0000000.000000,,13
0,0,0,0,2012,70,2248,34,2046,2040,1103.174805,306.4375,-122.576073,220.634964,61.287498,-24.515215,192.014084,144.454636,11332.14453,38.402779,28.890858,2266.430176,7208.222656,4247.487793,497002,1441.64624,849.496033,99400.8125,65.040382,0.925,3.725,-0.275,144746.0000000.000000,,13
0,0,0,0,1996,6,2332,68,2050,1698,-551.587341,-122.574989,858.026184,-110.317467,-24.514997,171.60524,117.427223,127.171532,11427.75,23.485409,25.434238,2285.55249,7288.120117,4330.413086,504393.875,1457.626221,866.080994,100879.1953,63.862095,1,3.7,-0.225,145735.0000000.000000,,13
0,0,0,0,2079,3,2066,50,2042,29,551.587341,61.287491,-551.588745,110.317467,12.257498,-110.317749,120.675468,127.232834,11503.49902,24.135059,25.446497,2300.702881,7361.365234,4405.118652,511099.6563,1472.275269,881.022156,102220.3438,65.490372,0.9,3.75,-0.325,146609.0000000.000000,,13
0,0,0,0,2006,3,2040,60,2125,29,367.724823,61.287491,-612.876282,73.544968,12.257498,-122.575256,61.962055,120.123528,11653.95996,12.392379,24.024626,2330.795898,7401.361816,4475.26709,517807.6875,1480.274536,895.052002,103561.9375,65.129753,0.925,3.75,-0.325,147482.0000000.000000,,13
